,번호,제목,글쓴이,날짜,조회수,링크
105,1031,2018-2학기 복학생·재입학생 우정장학 신청안내,행정실,2018-08-28,308,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=11111&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
106,1030,2018-2학기 국가장학금 2차 신청안내,행정실,2018-08-27,167,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=11105&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
107,1029,2018학년도 (재)포항시장학회 장학생 선발 안내,행정실,2018-08-21,147,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=11093&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
108,1028,2018학년도 2학기 경희목련장학 신청안내,행정실,2018-08-16,317,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=11084&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
109,1027,2018학년도 2학기 근로장학생 모집,행정실,2018-08-06,642,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=11070&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
110,1026,2018학년도 2학기 교내장학 지급 기준(고지서감면장학(성적우수 등)),행정실,2018-08-03,1269,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=11066&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
111,1025,2018학년도 2학기 학자금대출 특별추천 방법 안내,행정실,2018-07-30,205,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=11051&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
112,1024,2018학년도 2학기 학자금대출 신청 안내,행정실,2018-07-27,143,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=11050&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
113,1023,2018-2학기 재단법인 문주장학재단 장학생 선발 안내,행정실,2018-07-26,358,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=11046&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
114,1022,2018학년도 2학기 덕산(德山) 이건수장학기금 장학생 선발 안내(~8.1까지 연장),행정실,2018-07-25,363,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=11043&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
115,1021,2018학년도 2학기 부남장학재단 장학생 선발 안내,행정실,2018-07-25,266,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=11040&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
116,1020,2018학년도 2학기 미래의동반자재단 신규 장학생  신청 안내(7.23(월) 오전 10시까지),행정실,2018-07-19,380,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=11026&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
117,1019,2018학년도 2학기 SGI 서울보증기금 동문회 장학생 신청(~7.20),행정실,2018-07-11,472,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=11012&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
118,1018,2018학년도 2학기 성보장학회 장학생 선발 안내,행정실,2018-07-05,265,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=11003&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
119,1017,2018-2학기 고시장학A 신청안내(수정),행정실,2018-07-04,789,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10998&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=8
120,1016,2018학년도 1학기 공학융합인재장학 및 학술인재장학 신청 공고(7.2~7.9),행정실,2018-06-28,630,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10983&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
121,1015,2018학년도 하계 근로장학생 모집(마감),행정실,2018-06-12,1170,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10954&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
122,1014,2018학년도 1학기 총학생회&생활협동조합이 함께하는 생활비 장학금 신청 안내,행정실,2018-06-11,373,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10949&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
123,1013,신설 장학 안내 (공합융합인재장학 및 학술인재장학),행정실,2018-06-05,712,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10932&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
124,1012,2018학년도 녹산학술장학재단 장학생 선발 안내,행정실,2018-06-01,268,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10923&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
125,1011,2018학년도 녹색장학사업 학업장학금 장학생 선발 안내,행정실,2018-05-31,240,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10920&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
126,1010,2018-2학기 국가장학금 1차 신청안내,행정실,2018-05-24,1411,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10905&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
127,1009,2018-1학기 모자이크장학 신청안내,행정실,2018-05-23,2081,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10903&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
128,1008,2018-2학기 국가 교육근로장학사업 1차 학생신청 안내,행정실,2018-05-23,310,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10902&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
129,1007,2018학년도 강북구 장학생 선발 안내,행정실,2018-05-23,252,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10901&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
130,1006,2018-2학기 교내장학금 신청 안내,행정실,2018-05-21,1204,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10899&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
131,1005,2018학년도 상반기 울산인재육성재단 희망장학생 신청 안내,행정실,2018-05-09,197,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10870&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
132,1004,2018학년도 1학기 자격증 장학 신청 안내(수정),행정실,2018-05-02,1800,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10848&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
133,1003,2018년 서울교환학생장학금 장학생 선발 안내 및 홍보 의뢰,행정실,2018-05-02,309,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10841&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
134,1002,2018학년도 푸른등대 삼성SOS장학금 신규장학생 선발 및 신청 안내,행정실,2018-04-27,1020,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10831&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=9
135,1001,사회복지법인 우리누리 “Dream Supporters 2기”선발 안내,행정실,2018-04-17,297,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10808&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
136,1000,2018학년도 (재)달서인재육성재단 진학장학생 선발 안내,행정실,2018-04-17,196,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10807&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
137,999,2018학년도 1학기 김복순장학금 장학생 선발 안내,행정실,2018-04-10,318,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10796&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
138,998,2018학년도 1학기 (재)인천인재육성재단 장학생 선발 안내,행정실,2018-04-03,174,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10775&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
139,997,2018학년도 용인시 인재육성재단 장학금·교육비 지원자 선발 안내,행정실,2018-04-03,114,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10774&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
140,996,2018학년도 청춘 Start 6기 장학생 선발 안내,행정실,2018-04-03,326,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10772&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
141,995,2018학년도 (재)동구교육발전장학회 장학생 선발 안내,행정실,2018-03-29,210,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10754&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
142,994,2018학년도 제1회 한성손재한장학회 한성과학상 수상자 선발 안내,행정실,2018-03-29,610,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10752&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
143,993,2018학년도 현대차정몽구재단 온드림 글로벌 아카데미 참가자 모집,행정실,2018-03-29,201,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10751&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
144,992,2018학년도 서울C 학부 장학제도 소개 브로셔 공지,행정실,2018-03-21,324,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10728&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
145,991,2018학년도 1학기 경희꿈도전장학 신청 안내,행정실,2018-03-20,922,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10718&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
146,990,2018학년도 1학기 울산인재육성재단 장학금 신청기간 연장 안내,행정실,2018-03-09,301,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10695&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
147,989,2018학년도 1학기 서울장학재단 서울희망 대학 장학금 신청 안내,행정실,2018-03-09,402,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10694&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
148,988,2018학년도 서울C 재학생 장학참여단 선발안내,행정실,2018-03-09,341,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10693&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
149,987,2018학년도 1학기 초록우산 어린이재단 대학 장학금 지원사업 '청년인재 양성 프로그램' 안내,행정실,2018-03-09,291,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10691&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=10
150,986,2018학년도 제26기 세아해암학술장학재단 장학생 모집 안내,행정실,2018-03-09,1387,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10690&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
151,985,2018-1학기 신·편입생 경희형제자매장학 및 경희동문장학 신청안내,행정실,2018-03-08,1193,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10684&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
152,984,"2018-1학기 신·편입생, 복학생 우정장학 신청안내",행정실,2018-03-08,540,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10683&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
153,983,2018-1학기 우정장학(학업장려금) 신청 안내,행정실,2018-03-08,1044,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10682&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
154,982,2018학년도 1학기 덕산(德山)   이건수 장학기금 장학생 재추천 안내,행정실,2018-02-27,855,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10632&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
155,981,2018학년도 1학기 재단법인 문주장학재단 장학생 선발 안내,행정실,2018-02-14,845,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10609&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
156,980,2018학년도 1학기 성음문화재단 신규 장학생 선발 안내,행정실,2018-02-14,754,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10608&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
157,979,2018학년도 1학기 대순 수색방면 신규장학생 선발 안내,행정실,2018-02-14,609,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10607&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
158,978,2017-1학기 경희꿈도전장학 결과발표회 안내,행정실,2018-02-13,966,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10601&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
159,977,2018학년도 1학기 신용보증기금 경희동문회 장학생 추천 의뢰,행정실,2018-02-13,386,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10600&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
160,976,2018학년도 1학기 덕산(德山)   이건수장학기금 장학생 추천,행정실,2018-02-12,812,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10598&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
161,975,2018학년도 1학기 근로장학생 모집,행정실,2018-02-07,1209,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10590&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
162,974,2017-2 모범장학생 선발을 위한 자기 추천(추가 연장 안내),행정실,2018-02-07,605,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10589&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
163,973,2018학년도 1학기 2차 국가 교육근로장학사업 학생신청 기간 변경 안내,행정실,2018-02-07,365,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10587&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
164,972,2018학년도 아이들과미래재단 신한카드 대학생 봉사단   '아름인 북멘토' 7기 모집 안내,행정실,2018-02-07,334,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10586&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=11
165,971,2018학년도 1학기 성보장학회 장학생 선발 안내,행정실,2018-02-07,709,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10585&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
166,970,2018학년도 1학기 동암장학회 장학생 선발 안내,행정실,2018-02-07,272,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10584&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
167,969,2018학년도 1학기 재단법인 숭덕육영회 숭덕학사 입사 신청 안내,행정실,2018-02-07,212,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10583&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
168,968,2018학년도 1학기 용운장학재단 장학생 선발 안내,행정실,2018-02-07,243,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10582&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
169,967,2018학년도 1학기 울산인재육성재단 장학생 선발 안내,행정실,2018-02-07,199,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10581&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
170,966,[경영대 학생회] 졸업준비위원회 모집공고,행정실,2018-02-02,358,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10569&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
171,965,2018학년도 1학기 재단법인 매원장학재단 장학생 추천,행정실,2018-02-02,831,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10568&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
172,964,2018학년도 1학기 재단법인 상록장학재단 신규장학생 선발 안내,행정실,2018-02-02,820,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10567&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
173,963,2018학년도 1학기 경영대학 교내장학 선발기준                    댓글1개,행정실,2018-02-02,2029,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10565&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
174,962,2018학년도 서울C 교내장학 신청·지급일정 안내,행정실,2018-01-30,489,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10557&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
175,961,2018년 1학기 푸른등대 기부장학사업 신규장학생 선발,행정실,2018-01-30,811,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10553&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
176,960,2018학년도 1학기 2차 국가 교육근로장학사업 학생신청 안내,행정실,2018-01-30,888,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10552&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
177,959,2018학년도 아이들과미래재단 삼성화재 꿈터공부방 11기 대학생 멘토 모집 안내,행정실,2018-01-30,703,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10551&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
178,958,2018년도 OK배·정 장학재단 OK생활장학금(구 전액정기장학금) 장학생 모집 안내,행정실,2018-01-30,746,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10550&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
179,957,2017-2 모범장학 장학생 선발을 위한 자기 추천 안내(2.2일까지),행정실,2018-01-29,4741,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10547&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=12
180,956,2018학년도 아이들과미래재단 삼성카드 골든벨 스터디그룹 7기 대학생 봉사단(멘토) 모집 안내,행정실,2018-01-25,1083,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10540&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
181,955,2018학년도 신라문화장학재단 신규장학생 공개 선발 안내,행정실,2018-01-25,647,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10539&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
182,954,2018학년도 통영시 저소득 대학생 장학금 지원대상자 선발 안내,행정실,2018-01-25,536,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10538&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
183,953,2018학년도 동아시아연구원(EAI) 신규 장학생 선발 안내,행정실,2018-01-25,635,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10537&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
184,952,2018학년도 1학기 흥한재단 신규 장학생 선발 안내,행정실,2018-01-24,690,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10533&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
185,951,2018학년도 홀트아동복지회 장학생 선발 안내,행정실,2018-01-24,658,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10532&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
186,950,2018-1학기 고시장학A 신청안내,행정실,2018-01-23,1028,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10529&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
187,949,2018학년도 1학기 태성장학회 장학생 선발 안내,행정실,2018-01-19,1324,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10527&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
188,948,2018학년도 종근당고촌학사(무상기숙사) 신규입사생 모집 안내,행정실,2018-01-16,649,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10520&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
189,947,2018학년도 성옥문화재단 장학생 선발 안내,행정실,2018-01-16,614,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10519&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
190,946,2018학년도 우양재단 장학생 선발 안내,행정실,2018-01-16,543,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10518&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
191,945,한국장학재단-은행권 대학생 연합생활관 2018-1학기 정기모집 안내,행정실,2018-01-16,499,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10517&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
192,944,2018학년도 백암재단 주거지원 장학생 선발 안내,행정실,2018-01-15,558,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10516&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
193,943,2018학년도 1학기 제51차 함경북도장학회 장학생 선발 안내,행정실,2018-01-15,425,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10515&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
194,942,2018학년도 산학협동재단 산학협력 우수대학 장학생 선발 안내,행정실,2018-01-15,477,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10514&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=13
195,941,2018학년도 광주시민장학회 장학생 선발 안내,행정실,2018-01-10,518,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10507&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=14
196,940,2018학년도 1학기 양천장학회 장학생 선발 안내 및 재추천 의뢰,행정실,2018-01-10,487,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10506&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=14
197,939,2018학년도 1학기 정수장학회 장학생 선발 안내,행정실,2018-01-10,545,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10505&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=14
198,938,2018학년도 제10회 이수병선생기념사업회 이수병장학생 선발 안내,행정실,2018-01-10,497,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10504&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=14
199,937,2018년 상반기 제주시 대학생 학자금 대출이자 지원사업 안내,행정실,2018-01-10,123,http://kbiz.khu.ac.kr/board5/bbs/board.php?bo_table=05_04_01&wr_id=10503&sca=%EC%9E%A5%ED%95%99%EC%95%88%EB%82%B4&page=14
