,번호,캠퍼스,제목,글쓴이,날짜,조회수,링크
423,413,국제,2017학년도 1학기 한국항공대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-18,204,https://www.khu.ac.kr/kor/notice/detail.do?seq=107908&page=43&category=CREDIT
424,412,국제,2017학년도 1학기 건국대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-18,287,https://www.khu.ac.kr/kor/notice/detail.do?seq=107907&page=43&category=CREDIT
425,411,서울,2017학년도 1학기국민대학교 학점교류 안내,교무처 학사지원과(서울),2017-01-18,273,https://www.khu.ac.kr/kor/notice/detail.do?seq=107906&page=43&category=CREDIT
426,410,서울,2017학년도 1학기 건국대학교 학점교류 안내,교무처 학사지원과(서울),2017-01-18,315,https://www.khu.ac.kr/kor/notice/detail.do?seq=107900&page=43&category=CREDIT
427,409,국제,2017학년도 1학기 한신대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-18,150,https://www.khu.ac.kr/kor/notice/detail.do?seq=107896&page=43&category=CREDIT
428,408,서울,2017학년도 1학기 한국교원대학교 학점교류 안내,교무처 학사지원과(서울),2017-01-17,196,https://www.khu.ac.kr/kor/notice/detail.do?seq=107886&page=43&category=CREDIT
429,407,국제,2017학년도 1학기 서울시립대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-13,258,https://www.khu.ac.kr/kor/notice/detail.do?seq=107868&page=43&category=CREDIT
430,406,서울,2017학년도 1학기 서울시립대학교 학점교류 안내,교무처 학사지원과(서울),2017-01-13,351,https://www.khu.ac.kr/kor/notice/detail.do?seq=107865&page=44&category=CREDIT
431,405,서울,2017학년도 1학기 동국대학교 학점교류 안내,교무처 학사지원과(서울),2017-01-13,252,https://www.khu.ac.kr/kor/notice/detail.do?seq=107862&page=44&category=CREDIT
432,404,국제,2017학년도 1학기 동국대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-13,190,https://www.khu.ac.kr/kor/notice/detail.do?seq=107855&page=44&category=CREDIT
433,403,서울,2017학년도 1학기 영산대학교 학점교류 안내,교무처 학사지원과(서울),2017-01-12,183,https://www.khu.ac.kr/kor/notice/detail.do?seq=107853&page=44&category=CREDIT
434,402,서울,2017학년도 1학기 상명대학교 학점교류 안내,교무처 학사지원과(서울),2017-01-12,208,https://www.khu.ac.kr/kor/notice/detail.do?seq=107852&page=44&category=CREDIT
435,401,국제,2017학년도 1학기 영산대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-12,120,https://www.khu.ac.kr/kor/notice/detail.do?seq=107851&page=44&category=CREDIT
436,400,국제,2017학년도 1학기 중앙대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-10,266,https://www.khu.ac.kr/kor/notice/detail.do?seq=107838&page=44&category=CREDIT
437,399,국제,2017학년도 1학기 숙명여자대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-10,251,https://www.khu.ac.kr/kor/notice/detail.do?seq=107837&page=44&category=CREDIT
438,398,서울,2017학년도 1학기 숙명여대대학교 학점교류 안내,교무처 학사지원과(서울),2017-01-10,324,https://www.khu.ac.kr/kor/notice/detail.do?seq=107834&page=44&category=CREDIT
439,397,국제,2017학년도 1학기 고려대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-05,450,https://www.khu.ac.kr/kor/notice/detail.do?seq=107815&page=44&category=CREDIT
440,396,서울,2017학년도 1학기 고려대학교 학점교류 안내,교무처 학사지원과(서울),2017-01-04,565,https://www.khu.ac.kr/kor/notice/detail.do?seq=107813&page=45&category=CREDIT
441,395,국제,2017학년도 1학기 한양대학교(ERICA) 학점교류 ...,교무처 학사지원과(국제),2017-01-04,253,https://www.khu.ac.kr/kor/notice/detail.do?seq=107810&page=45&category=CREDIT
442,394,국제,2017학년도 1학기 제주대학교 학점교류 안내,교무처 학사지원과(국제),2017-01-04,262,https://www.khu.ac.kr/kor/notice/detail.do?seq=107803&page=45&category=CREDIT
443,393,서울,2017학년도 1학기 제주대학교 학점교류 안내,교무처 학사지원과(서울),2017-01-03,455,https://www.khu.ac.kr/kor/notice/detail.do?seq=107802&page=45&category=CREDIT
444,392,서울,2017학년도 1학기 서울과학기술대학교 학점교류 안내,교무처 학사지원과(서울),2016-12-29,244,https://www.khu.ac.kr/kor/notice/detail.do?seq=107790&page=45&category=CREDIT
445,391,국제,2017학년도 1학기 서울대학교 학점교류 안내,교무처 학사지원과(국제),2016-12-26,353,https://www.khu.ac.kr/kor/notice/detail.do?seq=107756&page=45&category=CREDIT
446,390,서울,2017학년도 1학기 서울대학교 학점교류 안내,교무처 학사지원과(서울),2016-12-26,419,https://www.khu.ac.kr/kor/notice/detail.do?seq=107755&page=45&category=CREDIT
447,389,국제,2016학년도 동계계절학기 루터대학교 학점교류 안내,교무처 학사지원과(국제),2016-12-21,181,https://www.khu.ac.kr/kor/notice/detail.do?seq=107736&page=45&category=CREDIT
448,388,국제,2016학년도 동계계절학기 아주대학교 학점교류 안내,교무처 학사지원과(국제),2016-12-07,262,https://www.khu.ac.kr/kor/notice/detail.do?seq=107643&page=45&category=CREDIT
449,387,국제,2016학년도 동계계절학기 타대학 소속 학점교류생 학번...,후마니타스칼리지(국제),2016-11-29,1627,https://www.khu.ac.kr/kor/notice/detail.do?seq=107587&page=45&category=CREDIT
450,386,서울,2016학년도 동계계절학기 타대학소속 학점교류생 학번부...,후마니타스칼리지(서울),2016-11-29,1266,https://www.khu.ac.kr/kor/notice/detail.do?seq=107584&page=46&category=CREDIT
451,385,국제,2016학년도 동계계절학기 안양대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-23,220,https://www.khu.ac.kr/kor/notice/detail.do?seq=107567&page=46&category=CREDIT
452,384,국제,2016학년도 동계계절학기 단국대학교(죽전) 학점교류 ...,교무처 학사지원과(국제),2016-11-22,257,https://www.khu.ac.kr/kor/notice/detail.do?seq=107555&page=46&category=CREDIT
453,383,국제,2016학년도 동계계절학기 을지대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-18,260,https://www.khu.ac.kr/kor/notice/detail.do?seq=107541&page=46&category=CREDIT
454,382,국제,2016학년도 동계계절학기 협성대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-17,194,https://www.khu.ac.kr/kor/notice/detail.do?seq=107535&page=46&category=CREDIT
455,381,국제,2016학년도 동계계절학기 수원대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-17,219,https://www.khu.ac.kr/kor/notice/detail.do?seq=107533&page=46&category=CREDIT
456,380,국제,2016학년도 동계계절학기 가천대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-16,282,https://www.khu.ac.kr/kor/notice/detail.do?seq=107526&page=46&category=CREDIT
457,379,국제,2016학년도 동계계절학기 가톨릭대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-15,185,https://www.khu.ac.kr/kor/notice/detail.do?seq=107520&page=46&category=CREDIT
458,378,국제,2016학년도 동계계절학기 대진대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-14,194,https://www.khu.ac.kr/kor/notice/detail.do?seq=107512&page=46&category=CREDIT
459,377,국제,2016학년도 동계계절학기 평택대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-11,164,https://www.khu.ac.kr/kor/notice/detail.do?seq=107504&page=46&category=CREDIT
460,376,국제,2016학년도 동계계절학기 강남대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-10,247,https://www.khu.ac.kr/kor/notice/detail.do?seq=107492&page=47&category=CREDIT
461,375,국제,2016학년도 동계계절학기 인천대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-10,239,https://www.khu.ac.kr/kor/notice/detail.do?seq=107485&page=47&category=CREDIT
462,374,국제,2016학년도 동계계절학기 경기대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-08,265,https://www.khu.ac.kr/kor/notice/detail.do?seq=107466&page=47&category=CREDIT
463,373,국제,2016학년도 동계계절학기 한신대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-07,180,https://www.khu.ac.kr/kor/notice/detail.do?seq=107456&page=47&category=CREDIT
464,372,국제,2016학년도 동계계절학기 고려대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-04,364,https://www.khu.ac.kr/kor/notice/detail.do?seq=107444&page=47&category=CREDIT
465,371,서울,2016학년도 동계계절학기 고려대학교 학점교류 안내,후마니타스칼리지(서울),2016-11-04,482,https://www.khu.ac.kr/kor/notice/detail.do?seq=107443&page=47&category=CREDIT
466,370,국제,2016학년도 동계계절학기 건국대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-04,209,https://www.khu.ac.kr/kor/notice/detail.do?seq=107439&page=47&category=CREDIT
467,369,서울,2016학년도 동계계절학기 건국대학교 학점교류 안내,후마니타스칼리지(서울),2016-11-03,316,https://www.khu.ac.kr/kor/notice/detail.do?seq=107437&page=47&category=CREDIT
468,368,서울,2016학년도 동계계절학기 국민대학교 학점교류 안내,후마니타스칼리지(서울),2016-11-01,313,https://www.khu.ac.kr/kor/notice/detail.do?seq=107420&page=47&category=CREDIT
469,367,국제,2016학년도 동계계절학기 국민대학교 학점교류 안내,교무처 학사지원과(국제),2016-11-01,252,https://www.khu.ac.kr/kor/notice/detail.do?seq=107417&page=47&category=CREDIT
470,366,국제,2016학년도 동계계절학기 한세대학교 학점교류 안내,교무처 학사지원과(국제),2016-10-31,209,https://www.khu.ac.kr/kor/notice/detail.do?seq=107405&page=48&category=CREDIT
471,365,국제,2016학년도 동계계절학기 상명대학교 학점교류 안내,교무처 학사지원과(국제),2016-10-31,195,https://www.khu.ac.kr/kor/notice/detail.do?seq=107404&page=48&category=CREDIT
472,364,국제,2016학년도 동계계절학기 동국대학교 학점교류 안내,교무처 학사지원과(국제),2016-10-31,210,https://www.khu.ac.kr/kor/notice/detail.do?seq=107403&page=48&category=CREDIT
473,363,서울,2016학년도 동계계절학기 상명대학교 학점교류 안내,후마니타스칼리지(서울),2016-10-31,257,https://www.khu.ac.kr/kor/notice/detail.do?seq=107398&page=48&category=CREDIT
474,362,서울,2016학년도 동계계절학기 서울시립대학교 학점교류 안내,후마니타스칼리지(서울),2016-10-31,331,https://www.khu.ac.kr/kor/notice/detail.do?seq=107396&page=48&category=CREDIT
475,361,서울,2016학년도 동계계절학기 동국대학교 학점교류 안내,후마니타스칼리지(서울),2016-10-31,274,https://www.khu.ac.kr/kor/notice/detail.do?seq=107395&page=48&category=CREDIT
476,360,국제,2016학년도 동계계절학기 중앙대학교 학점교류 안내,교무처 학사지원과(국제),2016-10-28,263,https://www.khu.ac.kr/kor/notice/detail.do?seq=107388&page=48&category=CREDIT
477,359,국제,2016학년도 동계계절학기 서울시립대학교 학점교류 안내,교무처 학사지원과(국제),2016-10-28,215,https://www.khu.ac.kr/kor/notice/detail.do?seq=107386&page=48&category=CREDIT
478,358,국제,2016학년도 동계계절학기 제주대학교 학점교류 안내,교무처 학사지원과(국제),2016-10-28,558,https://www.khu.ac.kr/kor/notice/detail.do?seq=107382&page=48&category=CREDIT
479,357,국제,2016학년도 동계계절학기 숙명여자대학교 학점교류 안내,교무처 학사지원과(국제),2016-10-28,216,https://www.khu.ac.kr/kor/notice/detail.do?seq=107381&page=48&category=CREDIT
480,356,서울,2016학년도 동계계절학기 한국교원대학교 학점교류 안내,후마니타스칼리지(서울),2016-10-27,185,https://www.khu.ac.kr/kor/notice/detail.do?seq=107372&page=49&category=CREDIT
481,355,서울,2016학년도 동계계절학기 숙명여자대학교 학점교류 안내,후마니타스칼리지(서울),2016-10-27,295,https://www.khu.ac.kr/kor/notice/detail.do?seq=107369&page=49&category=CREDIT
482,354,서울,2016학년도 동계계절학기 제주대학교 학점교류 안내,후마니타스칼리지(서울),2016-10-27,793,https://www.khu.ac.kr/kor/notice/detail.do?seq=107368&page=49&category=CREDIT
483,353,국제,2016학년도 동계계절학기 한양대학교(ERICA) 학점...,교무처 학사지원과(국제),2016-10-25,223,https://www.khu.ac.kr/kor/notice/detail.do?seq=107352&page=49&category=CREDIT
484,352,서울,2016학년도 동계계절학기 영산대학교 학점교류 안내,후마니타스칼리지(서울),2016-10-14,229,https://www.khu.ac.kr/kor/notice/detail.do?seq=107288&page=49&category=CREDIT
485,351,국제,2016학년도 동계학기 영산대학교 학점교류 안내,교무처 학사지원과(국제),2016-10-14,169,https://www.khu.ac.kr/kor/notice/detail.do?seq=107287&page=49&category=CREDIT
486,350,국제,2016학년도 동계학기 한국항공대학교 학점교류 안내,교무처 학사지원과(국제),2016-10-13,199,https://www.khu.ac.kr/kor/notice/detail.do?seq=107276&page=49&category=CREDIT
487,349,서울,2016학년도 동계계절학기 서울대학교 학점교류 안내,후마니타스칼리지(서울),2016-10-07,428,https://www.khu.ac.kr/kor/notice/detail.do?seq=107249&page=49&category=CREDIT
488,348,국제,2016학년도 동계학기 서울대학교 학점교류 안내,교무처 학사지원과(국제),2016-10-06,298,https://www.khu.ac.kr/kor/notice/detail.do?seq=107244&page=49&category=CREDIT
489,347,국제,2016학년도 2학기 경희대학교로의 학점교류생 학번부여...,교무처 학사지원과(국제),2016-08-03,1147,https://www.khu.ac.kr/kor/notice/detail.do?seq=106728&page=49&category=CREDIT
490,346,국제,2016학년도 2학기 한세대학교 학점교류 안내,교무처 학사지원과(국제),2016-08-02,155,https://www.khu.ac.kr/kor/notice/detail.do?seq=106714&page=50&category=CREDIT
491,345,국제,2016학년도 2학기 대진대학교 학점교류 안내,교무처 학사지원과(국제),2016-08-02,147,https://www.khu.ac.kr/kor/notice/detail.do?seq=106711&page=50&category=CREDIT
492,344,국제,2016학년도 2학기 강남대학교 학점교류 안내,교무처 학사지원과(국제),2016-08-02,126,https://www.khu.ac.kr/kor/notice/detail.do?seq=106710&page=50&category=CREDIT
493,343,국제,2016학년도 2학기 경기대학교 학점교류 안내,교무처 학사지원과(국제),2016-08-02,151,https://www.khu.ac.kr/kor/notice/detail.do?seq=106709&page=50&category=CREDIT
494,342,국제,2016학년도 2학기 평택대학교 학점교류 안내,교무처 학사지원과(국제),2016-08-02,83,https://www.khu.ac.kr/kor/notice/detail.do?seq=106708&page=50&category=CREDIT
495,341,국제,2016학년도 2학기 아주대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-29,223,https://www.khu.ac.kr/kor/notice/detail.do?seq=106679&page=50&category=CREDIT
496,340,국제,2016학년도 2학기 을지대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-26,127,https://www.khu.ac.kr/kor/notice/detail.do?seq=106647&page=50&category=CREDIT
497,339,국제,2016학년도 2학기 안양대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-26,134,https://www.khu.ac.kr/kor/notice/detail.do?seq=106644&page=50&category=CREDIT
498,338,국제,2016학년도 2학기 협성대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-21,121,https://www.khu.ac.kr/kor/notice/detail.do?seq=106611&page=50&category=CREDIT
499,337,서울,2016학년도 2학기 상명대학교 학점교류 안내,교무처 학사지원과(서울),2016-07-21,207,https://www.khu.ac.kr/kor/notice/detail.do?seq=106610&page=50&category=CREDIT
500,336,서울,2016학년도 2학기 동국대학교 학점교류 안내,교무처 학사지원과(서울),2016-07-21,275,https://www.khu.ac.kr/kor/notice/detail.do?seq=106609&page=51&category=CREDIT
501,335,국제,2016학년도 2학기 가천대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-21,185,https://www.khu.ac.kr/kor/notice/detail.do?seq=106604&page=51&category=CREDIT
502,334,국제,2016학년도 2학기 고려대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-20,359,https://www.khu.ac.kr/kor/notice/detail.do?seq=106592&page=51&category=CREDIT
503,333,서울,2016학년도 2학기 고려대학교 학점교류 안내,교무처 학사지원과(서울),2016-07-19,466,https://www.khu.ac.kr/kor/notice/detail.do?seq=106589&page=51&category=CREDIT
504,332,국제,2016학년도 2학기 한양대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-19,257,https://www.khu.ac.kr/kor/notice/detail.do?seq=106585&page=51&category=CREDIT
505,331,국제,2016학년도 2학기 가톨릭대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-18,177,https://www.khu.ac.kr/kor/notice/detail.do?seq=106572&page=51&category=CREDIT
506,330,국제,2016학년도 2학기 단국대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-18,152,https://www.khu.ac.kr/kor/notice/detail.do?seq=106571&page=51&category=CREDIT
507,329,국제,2016학년도 2학기 한신대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-18,106,https://www.khu.ac.kr/kor/notice/detail.do?seq=106570&page=51&category=CREDIT
508,328,국제,2016학년도 2학기 건국대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-18,196,https://www.khu.ac.kr/kor/notice/detail.do?seq=106567&page=51&category=CREDIT
509,327,서울,2016학년도 2학기 건국대학교 학점교류 안내,교무처 학사지원과(서울),2016-07-18,300,https://www.khu.ac.kr/kor/notice/detail.do?seq=106563&page=51&category=CREDIT
510,326,서울,2016학년도 2학기 영산대학교 학점교류 안내,교무처 학사지원과(서울),2016-07-14,172,https://www.khu.ac.kr/kor/notice/detail.do?seq=106553&page=52&category=CREDIT
511,325,국제,2016학년도 2학기 영산대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-14,139,https://www.khu.ac.kr/kor/notice/detail.do?seq=106552&page=52&category=CREDIT
512,324,국제,2016학년도 2학기 상명대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-14,186,https://www.khu.ac.kr/kor/notice/detail.do?seq=106551&page=52&category=CREDIT
513,323,국제,2016학년도 2학기 서울시립대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-14,201,https://www.khu.ac.kr/kor/notice/detail.do?seq=106550&page=52&category=CREDIT
514,322,국제,2016학년도 2학기 동국대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-14,169,https://www.khu.ac.kr/kor/notice/detail.do?seq=106548&page=52&category=CREDIT
515,321,서울,2016학년도 2학기 서울시립대학교 학점교류 안내,교무처 학사지원과(서울),2016-07-14,349,https://www.khu.ac.kr/kor/notice/detail.do?seq=106544&page=52&category=CREDIT
516,320,국제,2016학년도 2학기 인천대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-13,174,https://www.khu.ac.kr/kor/notice/detail.do?seq=106541&page=52&category=CREDIT
517,319,국제,2016학년도 2학기 국민대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-13,174,https://www.khu.ac.kr/kor/notice/detail.do?seq=106540&page=52&category=CREDIT
518,318,국제,2016학년도 2학기 제주대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-13,286,https://www.khu.ac.kr/kor/notice/detail.do?seq=106539&page=52&category=CREDIT
519,317,국제,2016학년도 2학기 한국항공대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-13,163,https://www.khu.ac.kr/kor/notice/detail.do?seq=106538&page=52&category=CREDIT
520,316,국제,2016학년도 2학기 숙명여자대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-13,203,https://www.khu.ac.kr/kor/notice/detail.do?seq=106536&page=53&category=CREDIT
521,315,서울,2016학년도 2학기 국민대학교 학점교류 안내,교무처 학사지원과(서울),2016-07-12,252,https://www.khu.ac.kr/kor/notice/detail.do?seq=106529&page=53&category=CREDIT
522,314,서울,2016학년도 2학기 한국교원대학교 학점교류 안내,교무처 학사지원과(서울),2016-07-12,162,https://www.khu.ac.kr/kor/notice/detail.do?seq=106528&page=53&category=CREDIT
523,313,서울,2016학년도 2학기 제주대학교 학점교류 안내,교무처 학사지원과(서울),2016-07-12,428,https://www.khu.ac.kr/kor/notice/detail.do?seq=106524&page=53&category=CREDIT
524,312,서울,2016학년도 2학기 숙명여자대학교 학점교류 안내,교무처 학사지원과(서울),2016-07-12,320,https://www.khu.ac.kr/kor/notice/detail.do?seq=106523&page=53&category=CREDIT
525,311,서울,2016학년도 2학기 서울과학기술대학교 학점교류 안내,교무처 학사지원과(서울),2016-07-07,243,https://www.khu.ac.kr/kor/notice/detail.do?seq=106488&page=53&category=CREDIT
526,310,국제,2016학년도 2학기 중앙대학교 학점교류 안내,교무처 학사지원과(국제),2016-07-06,230,https://www.khu.ac.kr/kor/notice/detail.do?seq=106485&page=53&category=CREDIT
527,309,서울,2016학년도 2학기 서울대학교 학점교류 안내,교무처 학사지원과(서울),2016-06-30,453,https://www.khu.ac.kr/kor/notice/detail.do?seq=106434&page=53&category=CREDIT
528,308,국제,2016학년도 2학기 서울대학교 학점교류 안내,교무처 학사지원과(국제),2016-06-30,287,https://www.khu.ac.kr/kor/notice/detail.do?seq=106432&page=53&category=CREDIT
529,307,국제,2016학년도 하계계절학기 을지대학교 학점교류 안내,교무처 학사지원과(국제),2016-06-23,190,https://www.khu.ac.kr/kor/notice/detail.do?seq=106385&page=53&category=CREDIT
530,306,국제,2016학년도 하계계절학기 아주대학교 학점교류 안내,교무처 학사지원과(국제),2016-06-13,261,https://www.khu.ac.kr/kor/notice/detail.do?seq=106303&page=54&category=CREDIT
531,305,국제,2016학년도 하계계절학기 단국대학교 학점교류 안내,교무처 학사지원과(국제),2016-06-08,259,https://www.khu.ac.kr/kor/notice/detail.do?seq=106267&page=54&category=CREDIT
532,304,국제,2016학년도 하계계절학기 타대학 소속 학점교류생 학번...,후마니타스칼리지(국제),2016-06-07,2376,https://www.khu.ac.kr/kor/notice/detail.do?seq=106248&page=54&category=CREDIT
533,303,서울,2016학년도 하계계절학기 타대학소속 학점교류생 학번 ...,후마니타스칼리지(서울),2016-06-03,1467,https://www.khu.ac.kr/kor/notice/detail.do?seq=106243&page=54&category=CREDIT
534,302,국제,2016학년도 하계계절학기 수원대학교 학점교류 안내,교무처 학사지원과(국제),2016-05-26,250,https://www.khu.ac.kr/kor/notice/detail.do?seq=106191&page=54&category=CREDIT
535,301,국제,2016학년도 하계계절학기 안양대학교 학점교류 안내,교무처 학사지원과(국제),2016-05-20,244,https://www.khu.ac.kr/kor/notice/detail.do?seq=106149&page=54&category=CREDIT
536,300,국제,2016학년도 하계계절학기 한신대학교 학점교류 안내,교무처 학사지원과(국제),2016-05-19,167,https://www.khu.ac.kr/kor/notice/detail.do?seq=106136&page=54&category=CREDIT
537,299,국제,2016학년도 하계계절학기 강남대학교 학점교류 안내,교무처 학사지원과(국제),2016-05-19,213,https://www.khu.ac.kr/kor/notice/detail.do?seq=106128&page=54&category=CREDIT
